gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
92026,EVX1,3375,ATM,BRCA
92034,PLVAP,33598,BRCA1,BRCA
92110,SLC45A3,55035,PTEN,BRCA
92110,SLC45A3,3375,ATM,BRCA
92121,SDC2,33598,BRCA1,BRCA
92204,COMMD5,33598,BRCA1,BRCA
92468,OPA1,96301,TP53,BRCA
92468,OPA1,33598,BRCA1,BRCA
92524,CAMK2G,55035,PTEN,BRCA
92636,KCTD15,33598,BRCA1,BRCA
92778,AKAP8,96301,TP53,BRCA
92855,AMT,55035,PTEN,BRCA
92893,PHF1,55035,PTEN,BRCA
93064,ZNF775,33598,BRCA1,BRCA
93069,RASA2,33598,BRCA1,BRCA
93148,SND1,55035,PTEN,BRCA
93278,FOXH1,96301,TP53,BRCA
93371,TRPC4,55035,PTEN,BRCA
94093,TOP1MT,96301,TP53,BRCA
94105,BCL6,33598,BRCA1,BRCA
94346,AKAP7,55035,PTEN,BRCA
94377,P2RX2,55035,PTEN,BRCA
94654,SLC22A2,55035,PTEN,BRCA
94672,PDLIM5,55035,PTEN,BRCA
94672,PDLIM5,3375,ATM,BRCA
94735,GMPS,33598,BRCA1,BRCA
94876,TAOK3,55035,PTEN,BRCA
94918,TRDN,55035,PTEN,BRCA
95389,NPPA,55035,PTEN,BRCA
95584,SLC39A2,55035,PTEN,BRCA
95696,CPNE6,55035,PTEN,BRCA
96098,PHC3,96301,TP53,BRCA
96246,FOSL1,55035,PTEN,BRCA
96262,NDRG1,33598,BRCA1,BRCA
96262,NDRG1,96301,TP53,BRCA
96301,TP53,53014,CTNNB1,BRCA
96301,TP53,86335,CHEK2,BRCA
96301,TP53,85188,PIK3CA,BRCA
96301,TP53,49928,SGK2,BRCA
96301,TP53,91579,MAPKAPK2,BRCA
96301,TP53,92347,PAK3,BRCA
96301,TP53,67619,CSNK1E,BRCA
