gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
68079,DHRS13,21674,CCND2,BRCA
68091,CCT2,21674,CCND2,BRCA
77741,GFOD1,96301,TP53,BRCA
70393,KNG1,33598,BRCA1,BRCA
77693,ASXL1,33598,BRCA1,BRCA
69895,RHPN1,33598,BRCA1,BRCA
83044,MCPH1,67614,FBN1,BRCA
83263,TRIM46,33598,BRCA1,BRCA
68091,CCT2,7978,BRIP1,BRCA
16086,AQP11,55035,PTEN,BRCA
67090,GIMAP4,33598,BRCA1,BRCA
77601,OR2T5,55035,PTEN,BRCA
68796,OTUD6B,33598,BRCA1,BRCA
7754,PNMA1,55035,PTEN,BRCA
69612,GCC2,46130,BRCA2,BRCA
16086,AQP11,33598,BRCA1,BRCA
75641,CLDN11,96301,TP53,BRCA
23595,NCEH1,33598,BRCA1,BRCA
69797,DHX36,33598,BRCA1,BRCA
75815,ASAP1,33598,BRCA1,BRCA
77787,COL14A1,96301,TP53,BRCA
83044,MCPH1,26310,IL6ST,BRCA
71952,GIMAP5,33598,BRCA1,BRCA
15615,CCL2,55035,PTEN,BRCA
15686,MYL2,55035,PTEN,BRCA
75988,NT5C1A,55035,PTEN,BRCA
67272,DPYS,33598,BRCA1,BRCA
71558,COLEC10,33598,BRCA1,BRCA
75824,FXR1,96301,TP53,BRCA
71490,SAMD7,33598,BRCA1,BRCA
71487,SDR9C7,55035,PTEN,BRCA
83044,MCPH1,8129,EXT1,BRCA
71409,SPAG1,33598,BRCA1,BRCA
7599,PLN,55035,PTEN,BRCA
67471,MTSS1,33598,BRCA1,BRCA
83044,MCPH1,89801,HERPUD1,BRCA
8129,EXT1,96301,TP53,BRCA
67272,DPYS,46130,BRCA2,BRCA
70723,PLEKHH1,46130,BRCA2,BRCA
67391,UQCRB,33598,BRCA1,BRCA
75815,ASAP1,96301,TP53,BRCA
3375,ATM,66175,VHL,CESC
12205,TOP3A,1204,TTN,CESC
15850,APC,66175,VHL,CESC
2524,FGFR2,18839,MAP3K1,CESC
23363,ERBB2,47636,TOP1,CESC
83496,RAD17,86335,CHEK2,CESC
254,CDK4,66175,VHL,CESC
42327,RABGGTB,24720,RPS19,CESC
254,CDK4,93418,HDAC1,CESC
12205,TOP3A,14011,WEE1,CESC
42327,RABGGTB,92974,XRCC3,CESC
44510,ADA,73372,CHEK1,CESC
41830,FNTA,92974,XRCC3,CESC
5631,ALDH2,69367,ARID1A,CESC
13068,IMPDH1,14011,WEE1,CESC
5631,ALDH2,92974,XRCC3,CESC
5631,ALDH2,58426,RAD23B,CESC
13068,IMPDH1,41154,SH3GL1,CESC
21808,MAPK1,1204,TTN,CESC
85211,TOP2A,34485,RPS11,CESC
5631,ALDH2,31516,ATAD5,CESC
5631,ALDH2,40016,RPL11,CESC
85211,TOP2A,73372,CHEK1,CESC
13068,IMPDH1,34485,RPS11,CESC
21808,MAPK1,34485,RPS11,CESC
85211,TOP2A,80970,CDC73,CESC
85211,TOP2A,5964,FH,CESC
85211,TOP2A,48627,CDC6,CESC
85211,TOP2A,83496,RAD17,CESC
85211,TOP2A,48399,PALB2,CESC
21808,MAPK1,5964,FH,CESC
5631,ALDH2,43185,PHB2,CESC
5631,ALDH2,15850,APC,CESC
41830,FNTA,24720,RPS19,CESC
44510,ADA,7332,BLM,CESC
91051,HSP90AA1,76660,ATR,CESC
85211,TOP2A,81402,NF1,CESC
91051,HSP90AA1,27297,FZR1,CESC
66202,CSNK2A1,15850,APC,CESC
14011,WEE1,14011,WEE1,CESC
21127,BRAF,66175,VHL,CESC
85211,TOP2A,43783,MAP3K4,CESC
66202,CSNK2A1,31516,ATAD5,CESC
86335,CHEK2,80970,CDC73,CESC
86335,CHEK2,7332,BLM,CESC
86335,CHEK2,48627,CDC6,CESC
21127,BRAF,46130,BRCA2,CESC
21127,BRAF,2524,FGFR2,CESC
21127,BRAF,41830,FNTA,CESC
85211,TOP2A,46130,BRCA2,CESC
85211,TOP2A,14106,LLGL1,CESC
24016,JAK2,26275,PIK3R1,CESC
3294,PLA2G2E,61622,MSH2,CESC
12205,TOP3A,46130,BRCA2,CESC
33264,CDK9,34163,SMAD4,CESC
12205,TOP3A,83496,RAD17,CESC
42327,RABGGTB,7332,BLM,CESC
33264,CDK9,77610,ING5,CESC
12205,TOP3A,48627,CDC6,CESC
12205,TOP3A,61622,MSH2,CESC
31648,CDC7,21929,BRD4,CESC
12205,TOP3A,73372,CHEK1,CESC
87381,AKT1,73372,CHEK1,CESC
12205,TOP3A,5964,FH,CESC
12205,TOP3A,48399,PALB2,CESC
27528,TUBA1A,73545,YWHAZ,CESC
27528,TUBA1A,75444,ING4,CESC
27528,TUBA1A,94589,WRN,CESC
27528,TUBA1A,1204,TTN,CESC
27528,TUBA1A,14011,WEE1,CESC
47636,TOP1,34485,RPS11,CESC
47636,TOP1,43783,MAP3K4,CESC
47636,TOP1,14106,LLGL1,CESC
47636,TOP1,80970,CDC73,CESC
47636,TOP1,61622,MSH2,CESC
47636,TOP1,83496,RAD17,CESC
33264,CDK9,34485,RPS11,CESC
27528,TUBA1A,43185,PHB2,CESC
69367,ARID1A,66175,VHL,CESC
27528,TUBA1A,31516,ATAD5,CESC
27528,TUBA1A,80970,CDC73,CESC
27528,TUBA1A,48992,TUSC3,CESC
27528,TUBA1A,92974,XRCC3,CESC
27528,TUBA1A,7332,BLM,CESC
27528,TUBA1A,86335,CHEK2,CESC
47636,TOP1,48399,PALB2,CESC
33264,CDK9,86208,ROR1,CESC
42327,RABGGTB,86177,MTOR,CESC
58298,CDKN1B,66175,VHL,CESC
58298,CDKN1B,90181,IGF1R,CESC
56881,GATA3,14011,WEE1,CESC
73372,CHEK1,74282,SMO,CESC
73372,CHEK1,89712,TYMS,CESC
73372,CHEK1,85188,PIK3CA,CESC
73372,CHEK1,88859,SRC,CESC
73372,CHEK1,22342,SMARCA4,CESC
84525,ARID2,66175,VHL,CESC
73372,CHEK1,55810,PRKDC,CESC
31317,KDM5C,66175,VHL,CESC
85188,PIK3CA,56655,RRM2,CESC
31648,CDC7,34485,RPS11,CESC
31648,CDC7,77610,ING5,CESC
31900,DRD2,61622,MSH2,CESC
85211,TOP2A,14011,WEE1,CESC
85211,TOP2A,1204,TTN,CESC
33264,CDK9,66677,RUNX1,CESC
42327,RABGGTB,31516,ATAD5,CESC
12205,TOP3A,80970,CDC73,CESC
12205,TOP3A,14106,LLGL1,CESC
41830,FNTA,31516,ATAD5,CESC
12205,TOP3A,43783,MAP3K4,CESC
33264,CDK9,85188,PIK3CA,CESC
12205,TOP3A,34485,RPS11,CESC
13068,IMPDH1,73372,CHEK1,CESC
41830,FNTA,7332,BLM,CESC
86177,MTOR,34163,SMAD4,CESC
56655,RRM2,66175,VHL,CESC
56655,RRM2,14011,WEE1,CESC
85534,TSC1,66175,VHL,CESC
13068,IMPDH1,80970,CDC73,CESC
47636,TOP1,48627,CDC6,CESC
12205,TOP3A,81402,NF1,CESC
86177,MTOR,73545,YWHAZ,CESC
55035,PTEN,66175,VHL,CESC
29939,DHFR,80970,CDC73,CESC
60338,RFC1,86335,CHEK2,CESC
27297,FZR1,86335,CHEK2,CESC
27528,TUBA1A,73372,CHEK1,CESC
27528,TUBA1A,86177,MTOR,CESC
27528,TUBA1A,40016,RPL11,CESC
27528,TUBA1A,24198,CDC14A,CESC
66733,KDM6A,80130,MSH6,CESC
27528,TUBA1A,14106,LLGL1,CESC
66202,CSNK2A1,26328,STK11,CESC
65860,PDGFRA,66175,VHL,CESC
26275,PIK3R1,14011,WEE1,CESC
27528,TUBA1A,77610,ING5,CESC
23754,CASP8,73372,CHEK1,CESC
91051,HSP90AA1,61862,MCL1,CESC
47636,TOP1,1204,TTN,CESC
55810,PRKDC,66175,VHL,CESC
47636,TOP1,5964,FH,CESC
27528,TUBA1A,9176,RB1,CESC
23754,CASP8,33264,CDK9,CESC
91051,HSP90AA1,14106,LLGL1,CESC
33993,MUS81,21127,BRAF,COAD
55035,PTEN,1746,TBX10,COAD
33993,MUS81,82339,ELN,COAD
33993,MUS81,2171,AP1M2,COAD
33993,MUS81,15493,CALM2,COAD
33993,MUS81,75060,CBR3,COAD
33993,MUS81,64646,C2CD2L,COAD
33993,MUS81,53166,ABCB8,COAD
33993,MUS81,85507,IFT140,COAD
33993,MUS81,15513,CHERP,COAD
33993,MUS81,68492,DHX16,COAD
33993,MUS81,86030,AKTIP,COAD
55035,PTEN,43955,TNFRSF4,COAD
33993,MUS81,29708,EVI5L,COAD
33993,MUS81,12918,IL20RB,COAD
33993,MUS81,56501,GPN1,COAD
55035,PTEN,18417,STAG2,COAD
33993,MUS81,22564,BRD9,COAD
33993,MUS81,91069,MARK1,COAD
33993,MUS81,66860,LYRM2,COAD
33993,MUS81,95139,CUL9,COAD
33993,MUS81,85912,AFAP1L1,COAD
33993,MUS81,78568,CASC3,COAD
60732,KRAS,96300,NHEJ1,COAD
33993,MUS81,39996,ERI2,COAD
33993,MUS81,52439,KIF23,COAD
55035,PTEN,67848,TAF10,COAD
33993,MUS81,80527,FBXL4,COAD
33993,MUS81,26133,GRIN1,COAD
33993,MUS81,58668,FANCD2,COAD
60732,KRAS,63654,MTNR1A,COAD
33993,MUS81,33026,CREBBP,COAD
55035,PTEN,53254,ROGDI,COAD
33993,MUS81,80444,GDAP1,COAD
60732,KRAS,79009,MFHAS1,COAD
60732,KRAS,3371,RNFT1,COAD
33993,MUS81,67335,DNAJB9,COAD
33993,MUS81,44924,ELK4,COAD
33993,MUS81,18242,DDB2,COAD
33993,MUS81,82465,DYRK1A,COAD
60202,FBL,60732,KRAS,COAD
33993,MUS81,50931,LASP1,COAD
33993,MUS81,28360,ABCE1,COAD
33993,MUS81,92946,DSC2,COAD
33993,MUS81,77632,FZD8,COAD
33993,MUS81,70206,APPL1,COAD
33993,MUS81,30361,BOP1,COAD
33993,MUS81,88940,CDC42EP1,COAD
33993,MUS81,38887,ABCA3,COAD
33993,MUS81,79805,MDFI,COAD
33993,MUS81,58171,AP1S1,COAD
33993,MUS81,12092,ABCC4,COAD
33993,MUS81,69029,GTPBP8,COAD
33993,MUS81,63277,CKAP5,COAD
60060,HEMK1,60732,KRAS,COAD
33993,MUS81,88004,MTMR11,COAD
33993,MUS81,39976,GNAI3,COAD
33993,MUS81,81084,FIS1,COAD
33993,MUS81,57092,CCT7,COAD
33993,MUS81,75743,FRG1,COAD
55035,PTEN,3020,SMPD2,COAD
33993,MUS81,89560,ALDH16A1,COAD
33993,MUS81,91729,HTR6,COAD
33993,MUS81,52041,CD59,COAD
33993,MUS81,50535,CPSF4,COAD
33993,MUS81,34284,FGF4,COAD
33993,MUS81,26939,EIF3E,COAD
33993,MUS81,10819,CSRP2,COAD
33993,MUS81,34165,KIAA2026,COAD
33993,MUS81,62414,ECT2,COAD
33993,MUS81,11060,DUS3L,COAD
33993,MUS81,30826,FER,COAD
33993,MUS81,11237,DLG4,COAD
33993,MUS81,69453,HSP90AB1,COAD
33993,MUS81,27735,FZD1,COAD
33993,MUS81,48284,BATF3,COAD
33993,MUS81,21498,EEF1A2,COAD
33993,MUS81,60360,ABI1,COAD
33993,MUS81,66343,GRWD1,COAD
33993,MUS81,79079,GAGE2C,COAD
33993,MUS81,76887,GLUD1,COAD
33993,MUS81,56580,FDX1,COAD
33993,MUS81,61324,MAP2K4,COAD
33993,MUS81,85919,KCTD14,COAD
33993,MUS81,2239,CCDC92,COAD
33993,MUS81,63218,KCNQ4,COAD
33993,MUS81,63108,EPC1,COAD
33993,MUS81,53222,DDX23,COAD
33993,MUS81,83153,IL2RB,COAD
33993,MUS81,86457,BECN1,COAD
33993,MUS81,33790,E2F8,COAD
33993,MUS81,33868,MED14,COAD
33993,MUS81,91579,MAPKAPK2,COAD
33993,MUS81,63694,APRT,COAD
33993,MUS81,44912,GPN3,COAD
33993,MUS81,32012,ADAM8,COAD
33993,MUS81,48000,DCUN1D5,COAD
33993,MUS81,34025,ACP6,COAD
55035,PTEN,7624,SLC38A9,COAD
33993,MUS81,58679,CHST12,COAD
33993,MUS81,74477,KLHL2,COAD
33993,MUS81,34877,FAM160A2,COAD
55035,PTEN,78566,UBE2H,COAD
33993,MUS81,78361,BUB3,COAD
55035,PTEN,87730,ZMIZ1,COAD
33993,MUS81,82217,CTNNBL1,COAD
33993,MUS81,74868,GCH1,COAD
33993,MUS81,94822,EIF4E3,COAD
33993,MUS81,89514,CENPL,COAD
33993,MUS81,58474,CCT5,COAD
33993,MUS81,93482,FBXO31,COAD
33993,MUS81,53240,COG7,COAD
33993,MUS81,42565,BTN2A2,COAD
33993,MUS81,52953,KAZALD1,COAD
33993,MUS81,79134,HTR7,COAD
33993,MUS81,18928,LETM2,COAD
33993,MUS81,75191,B3GNT5,COAD
33993,MUS81,43639,EDEM3,COAD
33993,MUS81,34557,COPS5,COAD
33993,MUS81,46549,IDH2,COAD
33993,MUS81,21448,MAP3K7,COAD
33993,MUS81,17210,C3orf52,COAD
29727,PTTG1,161,MAGED2,COAD
60732,KRAS,64969,PKNOX1,COAD
29727,PTTG1,22651,CDH22,COAD
29727,PTTG1,62565,MAL2,COAD
29727,PTTG1,67619,CSNK1E,COAD
29727,PTTG1,61802,GPRC5C,COAD
29727,PTTG1,49913,AIF1L,COAD
29727,PTTG1,45403,MTHFD2L,COAD
29727,PTTG1,19043,FAM98A,COAD
29727,PTTG1,91516,PEX3,COAD
29727,PTTG1,2521,AGRN,COAD
29727,PTTG1,72612,ITGA6,COAD
29727,PTTG1,41645,IFT74,COAD
29727,PTTG1,88517,CEND1,COAD
29727,PTTG1,56581,DPP7,COAD
29727,PTTG1,29221,CDCP1,COAD
29727,PTTG1,15966,PDE9A,COAD
29727,PTTG1,78175,AP3S2,COAD
29727,PTTG1,27171,DCAF17,COAD
29727,PTTG1,65840,KLF7,COAD
29727,PTTG1,41272,PPM1A,COAD
29727,PTTG1,82484,PCK2,COAD
29727,PTTG1,94475,PDK4,COAD
29727,PTTG1,32252,CSNK2B,COAD
29727,PTTG1,78927,NT5M,COAD
29727,PTTG1,63590,DAP3,COAD
29727,PTTG1,42115,AKR7A2,COAD
29727,PTTG1,4039,PPL,COAD
29727,PTTG1,68884,MGAT4A,COAD
29727,PTTG1,67903,ALDH1A3,COAD
29727,PTTG1,33026,CREBBP,COAD
29727,PTTG1,18973,NCOA2,COAD
29727,PTTG1,33217,FHOD3,COAD
29727,PTTG1,52743,FZD6,COAD
29727,PTTG1,89381,PARG,COAD
29727,PTTG1,25518,NMT2,COAD
29727,PTTG1,57785,LTK,COAD
29727,PTTG1,88492,INPPL1,COAD
29727,PTTG1,3422,IRF6,COAD
29727,PTTG1,59620,AMPD2,COAD
29727,PTTG1,92700,NDUFB4,COAD
29727,PTTG1,83582,MCOLN1,COAD
29727,PTTG1,69851,ANKRA2,COAD
29727,PTTG1,63572,GRINA,COAD
29727,PTTG1,32468,INPP5B,COAD
29727,PTTG1,21127,BRAF,COAD
29727,PTTG1,88978,HOXB7,COAD
29727,PTTG1,85369,ALDH18A1,COAD
29727,PTTG1,90700,KLHL13,COAD
29727,PTTG1,67867,EHD1,COAD
29727,PTTG1,55639,FBXO21,COAD
29727,PTTG1,3797,PTCH1,COAD
29727,PTTG1,90252,ERC1,COAD
29727,PTTG1,77270,PNPT1,COAD
29727,PTTG1,59965,MTMR1,COAD
29727,PTTG1,21390,PTOV1,COAD
29727,PTTG1,60291,POTEE,COAD
29727,PTTG1,90738,FAM13A,COAD
29727,PTTG1,38878,PAGE5,COAD
29727,PTTG1,35644,PPIH,COAD
29727,PTTG1,7821,MED9,COAD
29727,PTTG1,59956,CYP2U1,COAD
29727,PTTG1,11924,POLR3K,COAD
29727,PTTG1,93920,DBN1,COAD
29727,PTTG1,36498,MOGS,COAD
29727,PTTG1,68194,PRKCZ,COAD
29727,PTTG1,31455,LMO1,COAD
29727,PTTG1,79757,KIDINS220,COAD
29727,PTTG1,70060,DLG3,COAD
29727,PTTG1,48342,LRRC8A,COAD
29727,PTTG1,28803,HPS5,COAD
29727,PTTG1,70717,LRIG3,COAD
29727,PTTG1,85144,DENR,COAD
29727,PTTG1,91984,CFB,COAD
29727,PTTG1,789,MYO1B,COAD
29727,PTTG1,26162,PPARGC1B,COAD
29727,PTTG1,44218,CPSF6,COAD
29727,PTTG1,10827,HINT2,COAD
29727,PTTG1,82149,CSPG4,COAD
29727,PTTG1,20427,CBX7,COAD
29727,PTTG1,51251,OGFOD1,COAD
29727,PTTG1,72763,DYRK3,COAD
29727,PTTG1,1393,POLM,COAD
29727,PTTG1,977,MAPKBP1,COAD
29727,PTTG1,17187,APOOL,COAD
29727,PTTG1,55843,LGALS8,COAD
29727,PTTG1,65153,FZD4,COAD
29727,PTTG1,36047,MGAT1,COAD
29727,PTTG1,89719,NUP88,COAD
29727,PTTG1,80986,CCNI,COAD
29727,PTTG1,71784,GRIN2D,COAD
29727,PTTG1,23250,CYC1,COAD
29727,PTTG1,36614,PCDHGB2,COAD
71259,FAM41C,60732,KRAS,COAD
29727,PTTG1,9405,FA2H,COAD
29727,PTTG1,31088,CDC42BPA,COAD
29727,PTTG1,94478,NUP54,COAD
7332,BLM,33096,BICD2,COAD
7332,BLM,58171,AP1S1,COAD
7332,BLM,6678,ACTR5,COAD
7332,BLM,42121,ARFRP1,COAD
7332,BLM,92449,A1BG,COAD
7332,BLM,47057,ACTR6,COAD
7332,BLM,63179,AP2A1,COAD
7332,BLM,19560,ASH2L,COAD
7332,BLM,43707,AGER,COAD
7332,BLM,5775,B3GAT3,COAD
7332,BLM,16729,AP1G1,COAD
7332,BLM,17319,ADAT3,COAD
7332,BLM,49098,ATP2B1,COAD
7332,BLM,30247,ARHGEF12,COAD
7332,BLM,18177,B3GNT6,COAD
7332,BLM,78175,AP3S2,COAD
7332,BLM,20750,AKAP8L,COAD
7332,BLM,2521,AGRN,COAD
7332,BLM,15425,ACO1,COAD
7332,BLM,57981,BGLAP,COAD
7332,BLM,42115,AKR7A2,COAD
7332,BLM,23892,BAG5,COAD
7332,BLM,71349,AHR,COAD
95800,FBXO28,60732,KRAS,COAD
219,TAOK1,60732,KRAS,COAD
1212,NEDD8,60732,KRAS,COAD
2904,TUBGCP5,60732,KRAS,COAD
2986,RRP9,60732,KRAS,COAD
5583,SEH1L,60732,KRAS,COAD
5646,OR10AG1,60732,KRAS,COAD
7332,BLM,9486,ABCG4,COAD
7332,BLM,90676,BCKDK,COAD
7332,BLM,45137,ARX,COAD
7332,BLM,73227,ADAMTS2,COAD
7332,BLM,86398,APOBEC3B,COAD
7332,BLM,83415,APPBP2,COAD
7332,BLM,72865,ABHD11,COAD
7332,BLM,67903,ALDH1A3,COAD
7332,BLM,1578,AKR1B1,COAD
7332,BLM,22784,ARCN1,COAD
7332,BLM,3071,ACR,COAD
7332,BLM,41480,APAF1,COAD
7332,BLM,83862,BBS7,COAD
7332,BLM,57610,AMIGO3,COAD
7332,BLM,66519,ARHGAP23,COAD
7332,BLM,61427,ATXN7L1,COAD
7332,BLM,91897,AQR,COAD
55035,PTEN,46060,ZFP91,COAD
29727,PTTG1,50289,FERMT1,COAD
29727,PTTG1,90681,GATAD1,COAD
29727,PTTG1,27530,ESYT1,COAD
29727,PTTG1,65168,C6orf58,COAD
29727,PTTG1,84907,ATL3,COAD
29727,PTTG1,89119,NUP188,COAD
73372,CHEK1,86177,MTOR,COAD
29727,PTTG1,7328,HNF4A,COAD
29727,PTTG1,69296,PDK2,COAD
73372,CHEK1,11354,UBC,COAD
29727,PTTG1,61043,PDE8A,COAD
29727,PTTG1,52678,LRAT,COAD
29727,PTTG1,94847,FICD,COAD
29727,PTTG1,6155,ARNTL,COAD
29727,PTTG1,8357,PELI3,COAD
29727,PTTG1,61553,OPN4,COAD
29727,PTTG1,2511,ESPL1,COAD
29727,PTTG1,37044,PPP4C,COAD
29727,PTTG1,91707,ENPP5,COAD
29727,PTTG1,14870,PINK1,COAD
29727,PTTG1,66955,KCNIP3,COAD
29727,PTTG1,26687,FKBP3,COAD
29727,PTTG1,41201,BMP2K,COAD
7332,BLM,55512,ALDH3B1,COAD
7332,BLM,89560,ALDH16A1,COAD
86746,FAM71E1,60732,KRAS,COAD
14011,WEE1,86177,MTOR,COAD
14011,WEE1,73372,CHEK1,COAD
86177,MTOR,11354,UBC,COAD
83464,KCTD12,60732,KRAS,COAD
19120,TRIM36,60732,KRAS,COAD
19239,SRD5A3,60732,KRAS,COAD
29727,PTTG1,87320,DCXR,COAD
19991,NRXN1,60732,KRAS,COAD
22289,RIMS1,60732,KRAS,COAD
22553,WBP11P1,60732,KRAS,COAD
24038,MAGED4,60732,KRAS,COAD
24097,MYLIP,60732,KRAS,COAD
25053,MVP,60732,KRAS,COAD
29727,PTTG1,72738,HMGN3,COAD
29727,PTTG1,16729,AP1G1,COAD
29727,PTTG1,46869,EIF2A,COAD
29727,PTTG1,29662,PRKRA,COAD
20384,PSMB5,60732,KRAS,COAD
60732,KRAS,7812,USP10,COAD
29727,PTTG1,51387,ESYT2,COAD
29727,PTTG1,1305,CLIP4,COAD
33993,MUS81,21606,FTL,COAD
33993,MUS81,49107,ALMS1,COAD
33993,MUS81,52850,IGF2BP3,COAD
33993,MUS81,149,MPP3,COAD
33993,MUS81,1084,DAD1,COAD
33993,MUS81,84907,ATL3,COAD
33993,MUS81,65168,C6orf58,COAD
33993,MUS81,68164,GPR139,COAD
33993,MUS81,69470,BCL7B,COAD
33993,MUS81,49913,AIF1L,COAD
33993,MUS81,74288,MCM4,COAD
33993,MUS81,18888,CDK5RAP2,COAD
60732,KRAS,36961,TTC27,COAD
33993,MUS81,79670,CEBPE,COAD
60732,KRAS,24720,RPS19,COAD
33993,MUS81,56777,CDNF,COAD
33993,MUS81,53593,CACNB3,COAD
60732,KRAS,17358,PEX13,COAD
60732,KRAS,59644,RPS16,COAD
62653,GON4L,60732,KRAS,COAD
33993,MUS81,63943,BUB1,COAD
33993,MUS81,6423,ISL2,COAD
33993,MUS81,48554,DNAJB6,COAD
33993,MUS81,68483,COPS6,COAD
33993,MUS81,8531,FZD2,COAD
33993,MUS81,78175,AP3S2,COAD
33993,MUS81,73995,LIG1,COAD
33993,MUS81,41338,BTN3A2,COAD
33993,MUS81,69823,GPC1,COAD
33993,MUS81,52743,FZD6,COAD
33993,MUS81,13270,MTUS1,COAD
33993,MUS81,45617,HOMER3,COAD
33993,MUS81,29841,IL4I1,COAD
33993,MUS81,68864,MFSD8,COAD
33993,MUS81,94999,GPD1,COAD
33993,MUS81,17060,EHD2,COAD
33993,MUS81,50289,FERMT1,COAD
33993,MUS81,28396,BLOC1S1,COAD
33993,MUS81,49917,COPS8,COAD
33993,MUS81,41568,CRYZL1,COAD
33993,MUS81,37049,BACH2,COAD
33993,MUS81,61427,ATXN7L1,COAD
33993,MUS81,53036,LYPLA2,COAD
33993,MUS81,25762,ICAM1,COAD
60732,KRAS,30299,TFDP1,COAD
33993,MUS81,30717,DDB1,COAD
33993,MUS81,19089,BPNT1,COAD
60732,KRAS,49570,NONO,COAD
33993,MUS81,24786,LONP2,COAD
60732,KRAS,14661,NXT2,COAD
60732,KRAS,11242,YWHAE,COAD
60732,KRAS,68719,PTPN13,COAD
60732,KRAS,86138,SNRPD2,COAD
33993,MUS81,84632,EIF2B4,COAD
60732,KRAS,8386,SVIL,COAD
33993,MUS81,40323,BAZ1A,COAD
33993,MUS81,12038,HOXA3,COAD
60732,KRAS,72713,ZNF764,COAD
60732,KRAS,62997,TAF1,COAD
60732,KRAS,11297,SNRPA1,COAD
33993,MUS81,88669,C3orf33,COAD
60732,KRAS,26618,LMLN,COAD
60732,KRAS,42635,TBC1D8,COAD
60732,KRAS,2486,SFPQ,COAD
60732,KRAS,42317,MED31,COAD
60732,KRAS,41003,MAP3K6,COAD
60732,KRAS,1001,PRPF3,COAD
60732,KRAS,74169,VPS25,COAD
33993,MUS81,15986,AP2A2,COAD
33993,MUS81,67903,ALDH1A3,COAD
33993,MUS81,58053,INO80,COAD
33993,MUS81,72496,CRKL,COAD
60732,KRAS,37660,SGPP1,COAD
60732,KRAS,4607,NAPA,COAD
60732,KRAS,57022,MAPRE1,COAD
60732,KRAS,56095,RPL18A,COAD
60732,KRAS,7395,PRPF31,COAD
60732,KRAS,14197,PFDN6,COAD
60732,KRAS,72687,PIK3CB,COAD
60732,KRAS,26149,SLC9A8,COAD
33993,MUS81,82669,EBP,COAD
33993,MUS81,63590,DAP3,COAD
60732,KRAS,26526,PANK2,COAD
60732,KRAS,54782,SURF4,COAD
60732,KRAS,18839,MAP3K1,COAD
33993,MUS81,80226,DDX52,COAD
33993,MUS81,6347,CYP46A1,COAD
33993,MUS81,59847,ACADVL,COAD
60732,KRAS,41979,NAB1,COAD
60732,KRAS,64062,STK32A,COAD
33993,MUS81,40504,BCAR1,COAD
33993,MUS81,67639,LHFPL5,COAD
29727,PTTG1,17752,ATP11C,COAD
33993,MUS81,57785,LTK,COAD
33843,WWC1,60732,KRAS,COAD
29727,PTTG1,6456,MAP3K3,COAD
29727,PTTG1,7056,GGA2,COAD
29727,PTTG1,33839,EPB41,COAD
29727,PTTG1,19089,BPNT1,COAD
29727,PTTG1,36422,CREG1,COAD
29727,PTTG1,30567,CEACAM19,COAD
29727,PTTG1,57146,CYP2W1,COAD
29727,PTTG1,3025,ASCC2,COAD
29727,PTTG1,20997,PIGT,COAD
29727,PTTG1,79598,DBNL,COAD
29727,PTTG1,41367,ASGR1,COAD
29727,PTTG1,93571,LHX2,COAD
29727,PTTG1,29939,DHFR,COAD
29727,PTTG1,91120,ENAH,COAD
29727,PTTG1,6942,COL27A1,COAD
29727,PTTG1,46156,ANAPC10,COAD
29727,PTTG1,34232,DHRS11,COAD
29727,PTTG1,83980,EZR,COAD
29727,PTTG1,62659,MIPOL1,COAD
29727,PTTG1,84598,ARPP19,COAD
29727,PTTG1,77191,PKN1,COAD
29727,PTTG1,40245,FKBP8,COAD
29727,PTTG1,29871,KISS1R,COAD
29727,PTTG1,48337,B2M,COAD
29727,PTTG1,71,NR2F6,COAD
29727,PTTG1,35016,CDIPT,COAD
29727,PTTG1,29504,KCNN3,COAD
29727,PTTG1,96385,HAMP,COAD
29727,PTTG1,32358,JAK1,COAD
29727,PTTG1,21980,PLSCR3,COAD
29727,PTTG1,79670,CEBPE,COAD
29727,PTTG1,6217,MCCC1,COAD
29727,PTTG1,1084,DAD1,COAD
29727,PTTG1,93227,FXN,COAD
29727,PTTG1,71406,CDK2,COAD
29727,PTTG1,78867,FXYD1,COAD
29727,PTTG1,42453,KIAA0586,COAD
29727,PTTG1,88395,ANKRD13B,COAD
29727,PTTG1,11893,ELP3,COAD
29727,PTTG1,55644,PAFAH1B2,COAD
29727,PTTG1,66287,PRSS33,COAD
29727,PTTG1,57527,C1QL1,COAD
29727,PTTG1,18888,CDK5RAP2,COAD
29727,PTTG1,65419,CDC37L1,COAD
29727,PTTG1,53593,CACNB3,COAD
29727,PTTG1,15018,ACBD4,COAD
29727,PTTG1,50127,PPP1R12B,COAD
29727,PTTG1,15782,IRS1,COAD
65421,C12orf56,60732,KRAS,COAD
29727,PTTG1,28761,FOXF1,COAD
29727,PTTG1,24878,IGLL1,COAD
29727,PTTG1,45219,LUC7L3,COAD
29727,PTTG1,17464,ADAM11,COAD
29727,PTTG1,26952,ARNTL2,COAD
29727,PTTG1,83590,NDUFS1,COAD
29727,PTTG1,94302,LMAN2,COAD
29727,PTTG1,15888,GTF3C5,COAD
29727,PTTG1,64072,POFUT1,COAD
29727,PTTG1,84192,KLHL34,COAD
29727,PTTG1,75945,PRKAB2,COAD
29727,PTTG1,36898,HOXA5,COAD
29727,PTTG1,66757,MTMR3,COAD
29727,PTTG1,32149,MKS1,COAD
29727,PTTG1,87224,PPFIA3,COAD
